tx_id,from_id,to_id,tx_type,amount,timestamp,is_sar,alert_id
318,ACCT_00638,ACCT_01517,CASH,4173.27,2023-01-02 15:25:49,0,
319,ACCT_00073,ACCT_01221,TRANSFER,1792.65,2023-01-02 15:32:28,0,
320,ACCT_00930,ACCT_00776,ACH,2227.8,2023-01-02 15:45:17,0,
321,ACCT_01375,ACCT_01562,TRANSFER,4309.89,2023-01-02 15:45:52,0,
322,ACCT_00588,ACCT_01508,CHECK,2477.28,2023-01-02 16:02:36,0,
323,ACCT_00132,ACCT_00127,ACH,1259.91,2023-01-02 16:24:42,0,
324,ACCT_01680,ACCT_00459,ACH,1703.7,2023-01-02 17:05:28,0,
325,ACCT_01142,ACCT_00202,ACH,2973.55,2023-01-02 17:19:33,0,
326,ACCT_00926,ACCT_00276,WIRE,1210.73,2023-01-02 17:20:57,0,
327,ACCT_01589,ACCT_01088,ACH,2657.66,2023-01-02 17:33:23,0,
328,ACCT_00509,ACCT_00989,ACH,2354.99,2023-01-02 17:37:13,0,
329,ACCT_01842,ACCT_01890,WIRE,4469.22,2023-01-02 17:44:40,0,
330,ACCT_00339,ACCT_01829,CASH,1657.41,2023-01-02 18:03:27,0,
331,ACCT_00411,ACCT_00161,ACH,708.76,2023-01-02 18:06:02,0,
332,ACCT_01588,ACCT_01680,CASH,3880.04,2023-01-02 18:21:36,0,
333,ACCT_00232,ACCT_00716,WIRE,2209.63,2023-01-02 18:29:50,0,
334,ACCT_00301,ACCT_01863,CHECK,494.37,2023-01-02 18:31:43,0,
335,ACCT_01021,ACCT_01372,WIRE,1457.59,2023-01-02 18:32:58,0,
336,ACCT_01237,ACCT_00864,CHECK,3594.26,2023-01-02 19:03:14,0,
337,ACCT_00246,ACCT_01981,WIRE,670.92,2023-01-02 19:25:21,0,
338,ACCT_01453,ACCT_00407,TRANSFER,955.94,2023-01-02 19:28:36,0,
339,ACCT_00655,ACCT_00306,TRANSFER,4021.12,2023-01-02 19:35:20,0,
340,ACCT_00740,ACCT_01444,CASH,2790.09,2023-01-02 19:51:26,0,
341,ACCT_01691,ACCT_01851,ACH,2849.65,2023-01-02 19:53:32,0,
342,ACCT_01961,ACCT_00344,WIRE,1794.03,2023-01-02 19:59:45,0,
343,ACCT_00479,ACCT_01597,TRANSFER,861.45,2023-01-02 20:03:34,0,
344,ACCT_00990,ACCT_01985,TRANSFER,2986.94,2023-01-02 20:18:30,0,
345,ACCT_00010,ACCT_00040,CASH,402.12,2023-01-02 20:38:01,0,
346,ACCT_00081,ACCT_00746,TRANSFER,902.06,2023-01-02 20:46:26,0,
347,ACCT_00589,ACCT_01579,TRANSFER,2642.48,2023-01-02 20:57:47,0,
348,ACCT_00818,ACCT_01419,ACH,4830.53,2023-01-02 20:59:26,0,
349,ACCT_01330,ACCT_01689,WIRE,4846.19,2023-01-02 20:59:34,0,
350,ACCT_01880,ACCT_01404,CHECK,2753.8,2023-01-02 21:00:10,0,
351,ACCT_01957,ACCT_00015,ACH,3948.14,2023-01-02 21:12:29,0,
352,ACCT_00500,ACCT_00034,ACH,1474.63,2023-01-02 21:13:50,0,
353,ACCT_00706,ACCT_01424,CHECK,4933.61,2023-01-02 21:15:13,0,
354,ACCT_00660,ACCT_01316,CASH,1003.57,2023-01-02 21:19:18,0,
355,ACCT_01758,ACCT_01941,TRANSFER,4119.82,2023-01-02 21:19:37,0,
356,ACCT_00050,ACCT_00108,WIRE,2398.68,2023-01-02 21:32:59,0,
357,ACCT_01886,ACCT_01687,ACH,3423.55,2023-01-02 21:44:40,0,
358,ACCT_01227,ACCT_00320,CHECK,3157.75,2023-01-02 21:56:01,0,
359,ACCT_00315,ACCT_01645,ACH,1828.51,2023-01-02 21:58:46,0,
360,ACCT_01883,ACCT_00614,CHECK,4142.9,2023-01-02 22:16:55,0,
361,ACCT_01910,ACCT_01743,TRANSFER,4413.63,2023-01-02 22:18:17,0,
362,ACCT_00329,ACCT_00740,WIRE,3281.15,2023-01-02 22:21:55,0,
363,ACCT_00289,ACCT_01770,CHECK,1477.14,2023-01-02 22:26:28,0,
364,ACCT_01234,ACCT_01462,CASH,3616.19,2023-01-02 22:36:47,0,
365,ACCT_01162,ACCT_00268,TRANSFER,2191.54,2023-01-02 23:06:03,0,
366,ACCT_01265,ACCT_00696,TRANSFER,2195.93,2023-01-02 23:19:55,0,
367,ACCT_01217,ACCT_01348,TRANSFER,1653.84,2023-01-02 23:21:17,0,
368,ACCT_00012,ACCT_00794,WIRE,3864.59,2023-01-02 23:23:04,0,
369,ACCT_01633,ACCT_01711,WIRE,3622.82,2023-01-02 23:32:00,0,
370,ACCT_00911,ACCT_00381,WIRE,696.99,2023-01-02 23:35:47,0,
371,ACCT_01033,ACCT_01004,ACH,6686.73,2023-01-02 23:42:31,1,ALERT_0036
372,ACCT_01438,ACCT_00144,ACH,4515.67,2023-01-02 23:58:03,0,
373,ACCT_00587,ACCT_00920,TRANSFER,1648.41,2023-01-03 00:00:44,0,
374,ACCT_01286,ACCT_01114,TRANSFER,115.83,2023-01-03 00:05:16,0,
375,ACCT_01731,ACCT_01757,CASH,2706.8,2023-01-03 00:18:42,0,
376,ACCT_01231,ACCT_00197,CHECK,2030.24,2023-01-03 00:23:08,0,
377,ACCT_00045,ACCT_01179,CHECK,2879.91,2023-01-03 00:29:45,0,
378,ACCT_00602,ACCT_00764,CHECK,4168.86,2023-01-03 01:00:04,0,
379,ACCT_00549,ACCT_01185,TRANSFER,3774.02,2023-01-03 01:02:30,0,
380,ACCT_00927,ACCT_00041,WIRE,2046.96,2023-01-03 01:13:42,0,
381,ACCT_01492,ACCT_00449,CASH,3184.97,2023-01-03 01:16:43,0,
382,ACCT_00766,ACCT_01405,ACH,1708.93,2023-01-03 01:21:39,0,
383,ACCT_01610,ACCT_01383,CHECK,2420.75,2023-01-03 01:39:02,0,
384,ACCT_01798,ACCT_00882,CHECK,1994.81,2023-01-03 01:39:02,0,
385,ACCT_01127,ACCT_01509,ACH,691.11,2023-01-03 01:48:36,0,
386,ACCT_01885,ACCT_00597,CHECK,4540.61,2023-01-03 01:54:24,0,
387,ACCT_00265,ACCT_00718,TRANSFER,2861.57,2023-01-03 01:55:04,0,
388,ACCT_01171,ACCT_00082,CHECK,4196.26,2023-01-03 02:06:23,0,
389,ACCT_01580,ACCT_00868,CASH,845.76,2023-01-03 02:08:25,0,
390,ACCT_01922,ACCT_00697,WIRE,2983.11,2023-01-03 02:27:38,0,
391,ACCT_00718,ACCT_00773,TRANSFER,42412.76,2023-01-03 02:28:50,1,ALERT_0017
392,ACCT_01699,ACCT_00263,TRANSFER,46899.02,2023-01-03 02:33:08,1,ALERT_0001
393,ACCT_01764,ACCT_00516,CHECK,4863.6,2023-01-03 02:37:06,0,
394,ACCT_01872,ACCT_00986,ACH,2426.4,2023-01-03 02:38:27,0,
395,ACCT_01087,ACCT_01990,ACH,1258.59,2023-01-03 02:42:53,0,
396,ACCT_00250,ACCT_01940,WIRE,4664.45,2023-01-03 02:50:44,0,
397,ACCT_01254,ACCT_00015,TRANSFER,1367.8,2023-01-03 02:53:55,0,
398,ACCT_00992,ACCT_00762,CASH,3851.05,2023-01-03 03:06:16,0,
399,ACCT_01527,ACCT_00933,ACH,1524.27,2023-01-03 03:06:40,0,
400,ACCT_00939,ACCT_00376,CHECK,1686.39,2023-01-03 03:12:46,0,
401,ACCT_00510,ACCT_01072,CHECK,1484.45,2023-01-03 03:32:47,0,
402,ACCT_01130,ACCT_00556,ACH,504.34,2023-01-03 03:48:01,0,
403,ACCT_00149,ACCT_00457,ACH,2758.14,2023-01-03 03:54:09,0,
404,ACCT_01169,ACCT_01563,CHECK,4302.29,2023-01-03 04:16:28,0,
405,ACCT_00718,ACCT_01954,TRANSFER,17930.07,2023-01-03 04:22:16,1,ALERT_0017
406,ACCT_01087,ACCT_01466,TRANSFER,2709.06,2023-01-03 04:41:26,0,
407,ACCT_00072,ACCT_00962,CHECK,467.27,2023-01-03 04:52:16,0,
408,ACCT_01669,ACCT_01139,TRANSFER,3271.87,2023-01-03 04:52:31,0,
409,ACCT_00305,ACCT_00443,CHECK,1440.41,2023-01-03 05:01:57,0,
410,ACCT_01869,ACCT_00723,ACH,326.69,2023-01-03 05:09:08,0,
411,ACCT_01999,ACCT_01841,TRANSFER,2277.53,2023-01-03 05:26:32,0,
412,ACCT_01730,ACCT_00265,CHECK,2978.85,2023-01-03 05:28:43,0,
413,ACCT_01426,ACCT_00779,WIRE,1612.27,2023-01-03 05:30:32,0,
414,ACCT_00061,ACCT_00010,TRANSFER,1455.07,2023-01-03 05:38:38,0,
415,ACCT_00574,ACCT_00132,TRANSFER,4540.14,2023-01-03 05:52:11,0,
416,ACCT_01093,ACCT_00160,CASH,3363.09,2023-01-03 05:54:13,0,
417,ACCT_01888,ACCT_00582,CHECK,44.37,2023-01-03 05:56:13,0,
418,ACCT_00804,ACCT_01185,CHECK,3326.27,2023-01-03 06:01:38,0,
419,ACCT_01705,ACCT_01231,WIRE,4629.04,2023-01-03 06:03:00,0,
420,ACCT_00082,ACCT_00249,CHECK,2306.65,2023-01-03 06:04:45,0,
421,ACCT_01528,ACCT_01004,WIRE,1251.29,2023-01-03 06:10:00,1,ALERT_0036
422,ACCT_00366,ACCT_00885,ACH,706.41,2023-01-03 06:11:17,0,
423,ACCT_01673,ACCT_00993,WIRE,683.09,2023-01-03 06:32:15,0,
424,ACCT_01281,ACCT_00431,CASH,2196.89,2023-01-03 06:34:55,0,
425,ACCT_00531,ACCT_00968,TRANSFER,3606.5,2023-01-03 06:41:14,0,
426,ACCT_00334,ACCT_01266,ACH,4754.43,2023-01-03 06:47:54,0,
427,ACCT_01794,ACCT_00475,WIRE,1210.01,2023-01-03 06:49:07,0,
428,ACCT_00491,ACCT_00507,CHECK,166.62,2023-01-03 06:57:08,0,
429,ACCT_00120,ACCT_00712,WIRE,2478.36,2023-01-03 07:01:34,0,
430,ACCT_00376,ACCT_01651,CASH,563.94,2023-01-03 07:12:05,0,
431,ACCT_00858,ACCT_01149,TRANSFER,7898.75,2023-01-03 07:25:31,1,ALERT_0006
432,ACCT_01755,ACCT_00699,CASH,819.37,2023-01-03 07:34:53,0,
433,ACCT_00693,ACCT_00366,CASH,4215.76,2023-01-03 07:53:59,0,
434,ACCT_00191,ACCT_01348,CASH,1352.55,2023-01-03 08:13:03,0,
435,ACCT_01397,ACCT_01401,TRANSFER,2766.95,2023-01-03 08:18:41,0,
436,ACCT_00087,ACCT_01153,CASH,216.33,2023-01-03 08:20:06,0,
437,ACCT_00001,ACCT_00663,TRANSFER,4480.81,2023-01-03 08:21:51,0,
438,ACCT_00964,ACCT_00883,CASH,38.55,2023-01-03 08:29:14,0,
439,ACCT_00306,ACCT_00253,CHECK,3086.49,2023-01-03 08:31:10,0,
440,ACCT_01737,ACCT_01501,WIRE,3505.03,2023-01-03 08:46:17,0,
441,ACCT_01882,ACCT_01702,CASH,4141.88,2023-01-03 08:49:28,0,
442,ACCT_00921,ACCT_01302,CASH,1213.95,2023-01-03 09:05:10,0,
443,ACCT_00655,ACCT_00945,WIRE,1793.35,2023-01-03 09:07:09,0,
444,ACCT_01311,ACCT_01890,TRANSFER,1484.14,2023-01-03 09:22:08,0,
445,ACCT_00996,ACCT_01448,ACH,3869.95,2023-01-03 09:29:32,0,
446,ACCT_01272,ACCT_01113,ACH,4390.25,2023-01-03 09:49:08,0,
447,ACCT_00923,ACCT_00320,CASH,2975.24,2023-01-03 09:55:13,0,
448,ACCT_00188,ACCT_01955,CASH,82.32,2023-01-03 09:56:47,0,
449,ACCT_01372,ACCT_01830,CASH,928.55,2023-01-03 10:02:29,0,
450,ACCT_00965,ACCT_01850,TRANSFER,538.58,2023-01-03 10:06:13,0,
451,ACCT_00286,ACCT_00267,CASH,3944.96,2023-01-03 10:06:14,0,
452,ACCT_00283,ACCT_00345,CHECK,820.94,2023-01-03 10:17:32,0,
453,ACCT_01541,ACCT_01621,ACH,4330.62,2023-01-03 10:27:11,0,
454,ACCT_00130,ACCT_00475,ACH,1483.78,2023-01-03 10:30:39,0,
455,ACCT_01654,ACCT_01563,ACH,2306.5,2023-01-03 10:41:38,0,
456,ACCT_01925,ACCT_00920,TRANSFER,581.04,2023-01-03 10:45:04,0,
457,ACCT_00024,ACCT_00996,CHECK,2118.06,2023-01-03 10:52:19,0,
458,ACCT_01800,ACCT_01711,ACH,2273.52,2023-01-03 10:53:39,0,
459,ACCT_00865,ACCT_00358,WIRE,344.76,2023-01-03 11:10:43,0,
460,ACCT_01404,ACCT_01533,CHECK,4156.46,2023-01-03 11:17:03,0,
461,ACCT_00872,ACCT_00601,TRANSFER,4294.7,2023-01-03 11:18:21,0,
462,ACCT_00747,ACCT_01428,WIRE,456.32,2023-01-03 11:18:43,0,
463,ACCT_00263,ACCT_01210,TRANSFER,33209.15,2023-01-03 11:34:39,1,ALERT_0001
464,ACCT_01746,ACCT_00087,CHECK,3913.35,2023-01-03 11:45:12,0,
465,ACCT_01741,ACCT_01795,WIRE,117.0,2023-01-03 11:47:06,0,
466,ACCT_00087,ACCT_01934,WIRE,4375.4,2023-01-03 11:49:06,0,
467,ACCT_01642,ACCT_01319,CASH,1622.62,2023-01-03 11:58:40,0,
468,ACCT_01959,ACCT_00698,TRANSFER,871.49,2023-01-03 12:16:56,0,
469,ACCT_00257,ACCT_01522,WIRE,2008.01,2023-01-03 12:28:35,0,
470,ACCT_00687,ACCT_00948,CHECK,4639.67,2023-01-03 12:30:14,0,
471,ACCT_00921,ACCT_01980,TRANSFER,194.84,2023-01-03 12:32:19,0,
472,ACCT_01724,ACCT_00632,ACH,2148.37,2023-01-03 12:34:08,0,
473,ACCT_00282,ACCT_01597,CHECK,2997.73,2023-01-03 12:44:13,0,
474,ACCT_01507,ACCT_00838,CHECK,1083.11,2023-01-03 12:47:56,0,
475,ACCT_01358,ACCT_00136,CASH,4631.36,2023-01-03 13:27:19,0,
476,ACCT_00708,ACCT_00842,ACH,2264.99,2023-01-03 13:32:33,0,
477,ACCT_01840,ACCT_01253,CASH,1629.93,2023-01-03 13:50:40,0,
478,ACCT_00585,ACCT_00047,ACH,5471.13,2023-01-03 13:55:39,1,ALERT_0034
479,ACCT_01210,ACCT_01329,TRANSFER,29435.29,2023-01-03 14:01:31,1,ALERT_0001
480,ACCT_01656,ACCT_01088,WIRE,1462.94,2023-01-03 14:05:20,0,
481,ACCT_00949,ACCT_01828,ACH,4243.28,2023-01-03 14:05:47,0,
482,ACCT_00644,ACCT_00393,CASH,2063.35,2023-01-03 14:23:41,0,
483,ACCT_01353,ACCT_01890,WIRE,4513.53,2023-01-03 14:26:04,0,
484,ACCT_01195,ACCT_00133,CASH,2475.62,2023-01-03 14:43:27,0,
485,ACCT_00559,ACCT_01205,ACH,183.95,2023-01-03 14:58:37,0,
486,ACCT_01088,ACCT_00670,CASH,2785.8,2023-01-03 15:09:59,0,
487,ACCT_00036,ACCT_01732,CASH,822.61,2023-01-03 15:11:28,0,
488,ACCT_00718,ACCT_01625,TRANSFER,38932.35,2023-01-03 15:13:32,1,ALERT_0017
489,ACCT_00984,ACCT_01307,ACH,1097.03,2023-01-03 15:16:17,0,
490,ACCT_00945,ACCT_00305,WIRE,193.62,2023-01-03 15:26:52,0,
491,ACCT_01322,ACCT_00015,CASH,3124.1,2023-01-03 15:42:11,0,
492,ACCT_00249,ACCT_00499,CHECK,220.89,2023-01-03 15:47:47,0,
493,ACCT_00869,ACCT_00399,WIRE,1358.15,2023-01-03 15:49:43,0,
494,ACCT_01725,ACCT_00385,CHECK,2742.34,2023-01-03 16:07:17,0,
495,ACCT_00206,ACCT_00500,WIRE,1411.28,2023-01-03 16:54:53,0,
496,ACCT_01177,ACCT_00047,TRANSFER,17909.63,2023-01-03 17:07:53,1,ALERT_0034
497,ACCT_00982,ACCT_00473,ACH,2479.34,2023-01-03 17:08:01,0,
498,ACCT_01246,ACCT_01069,CASH,3898.74,2023-01-03 17:30:01,0,
499,ACCT_01253,ACCT_01916,CHECK,1167.21,2023-01-03 17:33:39,0,
500,ACCT_00485,ACCT_01306,ACH,1977.79,2023-01-03 17:45:05,0,
501,ACCT_00731,ACCT_01446,ACH,2354.38,2023-01-03 17:46:02,0,
502,ACCT_01073,ACCT_00528,TRANSFER,4397.71,2023-01-03 17:46:22,0,
503,ACCT_01469,ACCT_00252,TRANSFER,1424.2,2023-01-03 17:52:34,0,
504,ACCT_00193,ACCT_01102,CHECK,1661.87,2023-01-03 17:59:47,0,
505,ACCT_00834,ACCT_00801,WIRE,942.23,2023-01-03 18:05:15,0,
506,ACCT_01832,ACCT_01557,ACH,2233.26,2023-01-03 18:06:00,0,
507,ACCT_01802,ACCT_01622,WIRE,4055.68,2023-01-03 18:14:14,0,
508,ACCT_01757,ACCT_00393,ACH,3618.64,2023-01-03 18:39:13,0,
509,ACCT_01633,ACCT_01416,CASH,452.17,2023-01-03 19:02:32,0,
510,ACCT_01445,ACCT_00271,WIRE,4340.38,2023-01-03 19:04:14,0,
511,ACCT_00872,ACCT_01697,CHECK,418.92,2023-01-03 19:10:08,0,
512,ACCT_01410,ACCT_01527,WIRE,3534.09,2023-01-03 19:22:44,0,
513,ACCT_00432,ACCT_00715,ACH,1959.22,2023-01-03 19:47:13,0,
514,ACCT_00126,ACCT_00392,WIRE,3528.7,2023-01-03 19:49:05,0,
515,ACCT_01098,ACCT_01777,ACH,2106.3,2023-01-03 19:51:48,0,
516,ACCT_00269,ACCT_00403,CASH,4000.89,2023-01-03 19:55:07,0,
517,ACCT_01006,ACCT_01683,CASH,233.58,2023-01-03 19:56:16,0,
518,ACCT_01427,ACCT_01747,CASH,3124.01,2023-01-03 20:00:13,0,
519,ACCT_00230,ACCT_00287,ACH,410.09,2023-01-03 20:10:42,0,
520,ACCT_01684,ACCT_00589,TRANSFER,2408.65,2023-01-03 20:10:51,0,
521,ACCT_00740,ACCT_00222,TRANSFER,3759.52,2023-01-03 20:16:04,0,
522,ACCT_01559,ACCT_00614,CHECK,778.11,2023-01-03 20:19:45,0,
523,ACCT_00718,ACCT_00121,WIRE,22172.02,2023-01-03 20:25:45,1,ALERT_0017
524,ACCT_00780,ACCT_01598,TRANSFER,4817.98,2023-01-03 20:33:34,0,
525,ACCT_00039,ACCT_00865,ACH,1586.09,2023-01-03 20:35:29,0,
526,ACCT_01518,ACCT_01909,ACH,583.37,2023-01-03 20:44:00,0,
527,ACCT_01761,ACCT_01832,ACH,169.53,2023-01-03 20:45:31,0,
528,ACCT_00772,ACCT_01466,CASH,3503.07,2023-01-03 21:06:34,0,
529,ACCT_01092,ACCT_00913,WIRE,926.75,2023-01-03 21:22:09,0,
530,ACCT_00209,ACCT_01471,ACH,713.12,2023-01-03 21:22:36,0,
531,ACCT_01574,ACCT_00888,WIRE,2013.59,2023-01-03 21:37:45,0,
532,ACCT_01754,ACCT_01894,ACH,931.98,2023-01-03 21:40:32,0,
533,ACCT_00659,ACCT_00376,CHECK,3152.61,2023-01-03 21:47:10,0,
534,ACCT_00139,ACCT_01554,CHECK,4218.12,2023-01-03 22:07:11,0,
535,ACCT_01078,ACCT_00147,ACH,1429.38,2023-01-03 22:08:16,0,
536,ACCT_01500,ACCT_00114,WIRE,4802.98,2023-01-03 22:13:59,0,
537,ACCT_00360,ACCT_00134,ACH,649.95,2023-01-03 22:15:11,0,
538,ACCT_00242,ACCT_01369,ACH,2134.73,2023-01-03 22:20:08,0,
539,ACCT_00549,ACCT_01156,WIRE,2995.96,2023-01-03 22:32:12,0,
540,ACCT_01277,ACCT_01806,CHECK,4393.16,2023-01-03 22:36:27,0,
541,ACCT_00113,ACCT_00618,ACH,3134.66,2023-01-03 23:03:12,0,
542,ACCT_00249,ACCT_01748,TRANSFER,4768.39,2023-01-03 23:15:39,0,
543,ACCT_01982,ACCT_00717,CHECK,4199.83,2023-01-03 23:17:56,0,
544,ACCT_00961,ACCT_01547,WIRE,4783.94,2023-01-03 23:23:35,0,
545,ACCT_01278,ACCT_00047,ACH,19588.15,2023-01-03 23:23:47,1,ALERT_0034
546,ACCT_01421,ACCT_01035,TRANSFER,2451.5,2023-01-03 23:25:45,0,
547,ACCT_01254,ACCT_00686,TRANSFER,249.1,2023-01-03 23:31:12,0,
548,ACCT_01727,ACCT_00927,WIRE,2319.22,2023-01-03 23:36:49,0,
549,ACCT_01128,ACCT_01925,ACH,509.99,2023-01-04 00:01:36,0,
550,ACCT_01149,ACCT_00594,WIRE,12800.43,2023-01-04 00:05:13,1,ALERT_0006
551,ACCT_01190,ACCT_00740,CHECK,979.08,2023-01-04 00:05:36,0,
552,ACCT_00639,ACCT_00428,ACH,2973.98,2023-01-04 00:09:35,0,
553,ACCT_00740,ACCT_00610,CASH,4736.11,2023-01-04 00:10:08,0,
554,ACCT_00991,ACCT_01585,ACH,3741.19,2023-01-04 00:15:09,0,
555,ACCT_00572,ACCT_00894,ACH,3513.22,2023-01-04 00:17:37,0,
556,ACCT_00007,ACCT_01815,ACH,1422.22,2023-01-04 00:24:02,0,
557,ACCT_00932,ACCT_01138,TRANSFER,2285.85,2023-01-04 00:25:25,0,
558,ACCT_01568,ACCT_01656,ACH,4291.82,2023-01-04 00:32:32,0,
559,ACCT_00170,ACCT_00787,CASH,3128.45,2023-01-04 00:35:50,0,
560,ACCT_01643,ACCT_00218,TRANSFER,3931.39,2023-01-04 00:51:20,0,
561,ACCT_01712,ACCT_00029,CHECK,390.56,2023-01-04 01:05:06,0,
562,ACCT_00919,ACCT_01290,TRANSFER,4555.14,2023-01-04 01:07:30,0,
563,ACCT_01445,ACCT_01729,ACH,4587.61,2023-01-04 01:08:53,0,
564,ACCT_01349,ACCT_00379,TRANSFER,4653.29,2023-01-04 01:25:43,0,
565,ACCT_01413,ACCT_00045,WIRE,3862.78,2023-01-04 01:26:39,0,
566,ACCT_01506,ACCT_00074,CASH,1283.85,2023-01-04 01:35:19,0,
567,ACCT_01542,ACCT_01080,CHECK,3013.69,2023-01-04 01:36:06,0,
568,ACCT_01353,ACCT_01625,WIRE,20803.92,2023-01-04 01:49:22,1,ALERT_0011
569,ACCT_00265,ACCT_01099,CHECK,2396.47,2023-01-04 02:15:50,0,
570,ACCT_01675,ACCT_01031,CHECK,2637.57,2023-01-04 02:44:44,0,
571,ACCT_00124,ACCT_00529,CASH,897.87,2023-01-04 02:57:01,0,
572,ACCT_01081,ACCT_00081,CASH,3227.43,2023-01-04 03:00:37,0,
573,ACCT_01236,ACCT_01001,TRANSFER,941.59,2023-01-04 03:03:01,0,
574,ACCT_00485,ACCT_00801,CHECK,3609.99,2023-01-04 03:41:04,0,
575,ACCT_00956,ACCT_00060,ACH,3686.94,2023-01-04 03:45:02,0,
576,ACCT_00256,ACCT_01109,ACH,2277.29,2023-01-04 04:02:05,0,
577,ACCT_01100,ACCT_01115,CHECK,965.05,2023-01-04 04:08:10,0,
578,ACCT_00384,ACCT_01458,WIRE,3121.76,2023-01-04 04:11:50,0,
579,ACCT_01386,ACCT_00872,WIRE,2684.16,2023-01-04 04:12:09,0,
580,ACCT_00594,ACCT_01940,WIRE,24630.49,2023-01-04 04:15:25,1,ALERT_0006
581,ACCT_01443,ACCT_01963,CHECK,634.98,2023-01-04 04:20:53,0,
582,ACCT_00951,ACCT_01442,TRANSFER,4303.31,2023-01-04 04:21:16,0,
583,ACCT_01632,ACCT_00220,CASH,2785.19,2023-01-04 04:35:52,0,
584,ACCT_01274,ACCT_01525,ACH,2992.12,2023-01-04 04:39:40,0,
585,ACCT_00301,ACCT_01831,CHECK,3438.22,2023-01-04 04:53:48,0,
586,ACCT_01399,ACCT_01018,CHECK,1719.07,2023-01-04 05:18:16,0,
587,ACCT_00144,ACCT_01241,WIRE,640.96,2023-01-04 05:34:02,0,
588,ACCT_00581,ACCT_00769,ACH,3034.07,2023-01-04 05:41:41,0,
589,ACCT_00403,ACCT_01864,CASH,2772.21,2023-01-04 05:44:55,0,
590,ACCT_00299,ACCT_00390,CASH,2548.51,2023-01-04 06:15:25,0,
591,ACCT_00968,ACCT_01084,CHECK,3910.13,2023-01-04 06:27:34,0,
592,ACCT_01449,ACCT_01954,ACH,1063.49,2023-01-04 06:41:11,0,
593,ACCT_00330,ACCT_01297,CASH,4143.93,2023-01-04 06:42:31,0,
594,ACCT_01552,ACCT_01359,TRANSFER,1185.73,2023-01-04 06:44:41,0,
595,ACCT_00442,ACCT_00528,CASH,4333.7,2023-01-04 06:47:06,0,
596,ACCT_01946,ACCT_00381,WIRE,3564.93,2023-01-04 06:48:02,0,
597,ACCT_00770,ACCT_00325,ACH,2002.41,2023-01-04 06:49:01,0,
598,ACCT_00188,ACCT_01793,WIRE,1035.47,2023-01-04 06:52:57,0,
599,ACCT_01694,ACCT_00437,CHECK,4365.18,2023-01-04 06:53:06,0,
600,ACCT_01596,ACCT_00002,CHECK,2184.73,2023-01-04 07:00:36,0,
601,ACCT_00197,ACCT_00279,TRANSFER,756.86,2023-01-04 07:09:17,0,
602,ACCT_01948,ACCT_01471,ACH,1456.34,2023-01-04 07:17:28,0,
603,ACCT_00442,ACCT_01243,ACH,2534.2,2023-01-04 07:22:54,0,
604,ACCT_02000,ACCT_00028,WIRE,3747.71,2023-01-04 07:33:58,0,
605,ACCT_00820,ACCT_00378,TRANSFER,1820.46,2023-01-04 07:37:46,0,
606,ACCT_00708,ACCT_00047,ACH,35468.9,2023-01-04 07:39:49,1,ALERT_0034
607,ACCT_00111,ACCT_01437,TRANSFER,3317.11,2023-01-04 07:40:18,0,
608,ACCT_01369,ACCT_00799,CHECK,1350.68,2023-01-04 07:43:54,0,
609,ACCT_00046,ACCT_01277,TRANSFER,455.02,2023-01-04 07:45:40,0,
610,ACCT_00460,ACCT_01561,TRANSFER,2822.56,2023-01-04 07:50:16,0,
611,ACCT_01867,ACCT_01257,ACH,4149.64,2023-01-04 07:59:39,0,
612,ACCT_00566,ACCT_00929,ACH,3363.69,2023-01-04 08:00:56,0,
613,ACCT_01211,ACCT_00451,WIRE,4065.77,2023-01-04 08:09:49,0,
614,ACCT_00003,ACCT_00700,WIRE,4329.78,2023-01-04 08:29:39,0,
615,ACCT_00222,ACCT_00802,WIRE,1693.11,2023-01-04 08:31:23,0,
616,ACCT_01513,ACCT_00871,ACH,4048.75,2023-01-04 08:33:42,0,
617,ACCT_00112,ACCT_01514,CHECK,4818.03,2023-01-04 08:40:46,0,
618,ACCT_01787,ACCT_01785,WIRE,4840.89,2023-01-04 08:45:33,0,
619,ACCT_00280,ACCT_01861,CHECK,4670.09,2023-01-04 09:05:22,0,
620,ACCT_00497,ACCT_01351,WIRE,3477.88,2023-01-04 09:09:21,0,
621,ACCT_00315,ACCT_00734,CHECK,768.6,2023-01-04 09:15:39,0,
622,ACCT_00958,ACCT_00957,WIRE,1026.72,2023-01-04 09:28:00,0,
623,ACCT_01201,ACCT_00272,WIRE,1983.66,2023-01-04 10:05:40,0,
624,ACCT_01186,ACCT_00006,CASH,2317.18,2023-01-04 10:05:47,0,
625,ACCT_01455,ACCT_00440,WIRE,1333.84,2023-01-04 10:09:58,0,
626,ACCT_00504,ACCT_00419,CASH,4426.87,2023-01-04 10:19:40,0,
627,ACCT_00815,ACCT_00981,TRANSFER,3286.39,2023-01-04 10:29:17,0,
628,ACCT_01644,ACCT_00234,CHECK,2307.85,2023-01-04 10:30:44,0,
629,ACCT_00742,ACCT_00164,CASH,2806.68,2023-01-04 10:33:33,0,
630,ACCT_01940,ACCT_01145,TRANSFER,8258.24,2023-01-04 10:34:32,1,ALERT_0006
631,ACCT_01613,ACCT_01903,CASH,2014.95,2023-01-04 10:37:15,0,
632,ACCT_00031,ACCT_01789,WIRE,4064.98,2023-01-04 10:44:26,0,
