account_id,linked_customer_id,bank_id,first_seen_timestamp,last_seen_timestamp,real_txn_count,synthetic_txn_count,total_transaction_count,background_real_laundering_count
80D6836F0,80D6836F0,335695,2022/09/01 00:21,2022/09/01 00:21,1,0,1,0
80D687B80,,13145,2022/09/01 00:25,2022/09/10 03:46,23,0,23,0
80D6DB640,,22091,2022/09/01 00:21,2022/09/09 08:20,19,0,19,0
80D6DD080,,29,2022/09/01 00:02,2022/09/10 20:02,36,0,36,0
80D6DD930,,10,2022/09/01 00:27,2022/09/10 03:30,11,0,11,0
80D71D7F0,,211,2022/09/01 00:07,2022/09/09 06:27,13,0,13,0
80D73C070,80D73C070,313652,2022/09/02 22:19,2022/09/09 15:04,2,0,2,0
80D754960,,235874,2022/09/01 00:09,2022/09/01 10:57,2,0,2,0
80D76EF40,80D76EF40,135155,2022/09/01 17:30,2022/09/10 16:24,23,0,23,0
80D774460,,235580,2022/09/01 00:05,2022/09/09 20:23,45,0,45,0
80D78B510,,332247,2022/09/01 00:16,2022/09/01 00:16,1,0,1,0
80D7EE9E0,80D7EE9E0,111141,2022/09/01 00:08,2022/09/10 07:46,66,0,66,0
80D7FE3B0,,25075,2022/09/01 00:00,2022/09/10 16:19,64,0,64,0
80D848F60,,235580,2022/09/01 00:24,2022/09/10 01:55,34,0,34,0
80D891CE0,,1655,2022/09/01 00:00,2022/09/01 13:11,6,0,6,0
80D8C3020,,336680,2022/09/02 21:27,2022/09/09 04:58,2,0,2,0
80D8D7C70,80D8D7C70,335435,2022/09/01 00:25,2022/09/01 00:25,1,0,1,0
80D9469F0,80D9469F0,3051,2022/09/01 05:56,2022/09/09 08:56,17,0,17,0
80D94A600,,38830,2022/09/01 00:01,2022/09/01 00:01,1,0,1,0
80D990260,80D990260,3,2022/09/01 08:07,2022/09/10 13:43,56,0,56,0
80D9B9FD0,80D9B9FD0,10709,2022/09/01 00:10,2022/09/01 00:18,2,0,2,0
80D9C25B0,,318118,2022/09/01 00:18,2022/09/01 00:18,1,0,1,0
80D9D3480,,235509,2022/09/01 00:14,2022/09/10 05:32,24,0,24,0
80D9E8AC0,80D9E8AC0,219444,2022/09/01 00:19,2022/09/06 05:14,2,0,2,0
80DA17F00,,337299,2022/09/01 06:56,2022/09/01 06:56,1,0,1,0
80DA4BD50,,3229,2022/09/01 15:12,2022/09/10 10:23,22,0,22,0
80DA73BF0,80DA73BF0,23842,2022/09/01 00:26,2022/09/01 00:26,2,0,2,0
80DA9EC00,,313427,2022/09/01 12:23,2022/09/01 12:23,1,0,1,0
80DAE4500,80DAE4500,113060,2022/09/01 11:03,2022/09/09 10:09,33,0,33,0
80DAF8530,,31208,2022/09/01 02:30,2022/09/09 23:22,33,0,33,0
80DB0AA30,80DB0AA30,3,2022/09/01 04:32,2022/09/09 08:58,35,0,35,0
80DB27F00,,15,2022/09/01 00:03,2022/09/01 00:18,2,0,2,0
80DB44090,80DB44090,10813,2022/09/01 15:19,2022/09/01 15:19,1,0,1,0
80DC01210,80DC01210,118,2022/09/01 00:04,2022/09/09 07:55,11,0,11,0
80DC4C820,,117,2022/09/01 09:52,2022/09/10 17:57,2,0,2,0
80DC61710,,32604,2022/09/02 19:54,2022/09/09 10:29,2,0,2,0
80DC6B9C0,,113798,2022/09/01 00:00,2022/09/09 22:19,26,0,26,0
80DC7F790,80DC7F790,1853,2022/09/01 00:02,2022/09/10 10:16,68,0,68,0
80DD1C2A0,,235711,2022/09/01 00:09,2022/09/01 00:09,1,0,1,0
80DDE4FB0,,213580,2022/09/01 02:31,2022/09/09 17:26,40,0,40,0
80DDECC40,,337929,2022/09/02 10:30,2022/09/09 02:38,2,0,2,0
80DE62EC0,,14657,2022/09/07 00:25,2022/09/07 00:25,1,0,1,0
80DE85570,80DE85570,16418,2022/09/01 00:10,2022/09/10 00:24,11,0,11,0
80DE9A9F0,,38939,2022/09/02 18:45,2022/09/09 12:01,2,0,2,0
80DEE27D0,80DEE27D0,17708,2022/09/01 05:50,2022/09/09 23:59,29,0,29,0
80DEF2E10,,128684,2022/09/01 04:57,2022/09/06 13:27,2,0,2,0
80DF24CA0,,28255,2022/09/01 00:16,2022/09/10 00:05,18,0,18,0
80DF27550,,26698,2022/09/01 13:48,2022/09/09 19:56,5,0,5,0
80DF886E0,80DF886E0,2991,2022/09/01 00:13,2022/09/09 23:23,32,0,32,0
80DFA2870,,29251,2022/09/01 00:22,2022/09/08 06:19,3,0,3,0
80DFA7EA0,80DFA7EA0,3843,2022/09/02 22:01,2022/09/09 02:32,2,0,2,0
80DFDEBB0,,221891,2022/09/01 00:22,2022/09/10 16:28,41,0,41,0
80DFE4230,,137024,2022/09/01 13:58,2022/09/10 20:25,22,0,22,0
80E02F4B0,80E02F4B0,126783,2022/09/01 02:05,2022/09/10 01:53,55,0,55,0
80E03E080,,3242,2022/09/01 00:08,2022/09/09 11:57,25,0,25,0
80E06B610,,316104,2022/09/02 17:49,2022/09/09 16:17,2,0,2,0
80E06EFE0,,126783,2022/09/01 00:09,2022/09/10 18:27,71,0,71,0
80E0EE0B0,80E0EE0B0,3762,2022/09/02 10:33,2022/09/09 01:20,2,0,2,0
80E0F2170,,221691,2022/09/01 00:02,2022/09/10 00:28,25,0,25,0
80E136170,80E136170,229558,2022/09/01 00:29,2022/09/09 09:06,4,0,4,0
80E145DA0,80E145DA0,331757,2022/09/02 10:54,2022/09/09 10:45,2,0,2,0
80E17F420,,116,2022/09/04 14:14,2022/09/04 14:14,1,0,1,0
80E196D60,,238845,2022/09/01 05:07,2022/09/09 13:10,23,0,23,0
80E1BFB50,,33244,2022/09/01 13:25,2022/09/01 13:25,1,0,1,0
80E1CA820,80E1CA820,8805,2022/09/01 14:15,2022/09/09 05:07,3,0,3,0
80E1CA910,80E1CA910,326687,2022/09/02 21:13,2022/09/09 03:45,2,0,2,0
80E2410E0,,5,2022/09/01 00:06,2022/09/10 22:26,21,0,21,0
80E26CD20,80E26CD20,31149,2022/09/01 00:23,2022/09/01 00:23,1,0,1,0
80E2E6050,80E2E6050,30697,2022/09/01 00:07,2022/09/01 00:28,2,0,2,0
80E2F85D0,80E2F85D0,222363,2022/09/01 00:26,2022/09/10 03:26,37,0,37,0
80E330AB0,80E330AB0,31132,2022/09/02 00:28,2022/09/09 08:23,2,0,2,0
80E337F70,80E337F70,32297,2022/09/01 00:11,2022/09/10 00:16,4,0,4,0
80E342E80,,34586,2022/09/01 08:46,2022/09/01 08:46,1,0,1,0
80E356AA0,,2843,2022/09/01 00:03,2022/09/10 00:09,19,0,19,0
80E36E5E0,,23554,2022/09/01 00:19,2022/09/06 14:00,2,0,2,0
80E3ED5C0,80E3ED5C0,20846,2022/09/01 07:22,2022/09/09 11:09,3,0,3,0
80E444860,,135981,2022/09/01 09:54,2022/09/10 22:56,23,0,23,0
80E48B7A0,80E48B7A0,2591,2022/09/01 00:27,2022/09/08 08:05,3,0,3,0
80E4D0390,80E4D0390,339022,2022/09/01 00:03,2022/09/01 00:03,1,0,1,0
80E528170,80E528170,340597,2022/09/02 10:30,2022/09/09 03:08,2,0,2,0
80E550120,80E550120,137357,2022/09/01 00:18,2022/09/09 08:45,24,0,24,0
80E567790,,130219,2022/09/01 00:04,2022/09/06 07:52,6,0,6,0
80E56F9F0,80E56F9F0,227143,2022/09/01 07:07,2022/09/09 10:55,25,0,25,0
80E57B940,,339158,2022/09/02 08:35,2022/09/09 07:22,2,0,2,0
80E5C33D0,,118,2022/09/01 04:26,2022/09/10 00:16,61,0,61,0
80E5E0320,80E5E0320,339246,2022/09/01 19:55,2022/09/01 19:55,1,0,1,0
80E641BB0,80E641BB0,113935,2022/09/01 00:41,2022/09/01 09:56,2,0,2,0
80E649670,80E649670,36522,2022/09/01 09:59,2022/09/01 09:59,1,0,1,0
80E6629B0,,37355,2022/09/02 06:13,2022/09/09 18:01,2,0,2,0
80E66F9C0,80E66F9C0,228921,2022/09/01 00:14,2022/09/02 00:11,3,0,3,0
80E6B3560,80E6B3560,24032,2022/09/01 06:53,2022/09/09 11:57,23,0,23,0
80E6DB5B0,80E6DB5B0,38215,2022/09/01 00:26,2022/09/01 00:26,1,0,1,0
80E6E0220,,9209,2022/09/01 00:44,2022/09/09 21:57,36,0,36,0
80E703CB0,,3494,2022/09/01 00:11,2022/09/01 00:11,1,0,1,0
80E709690,80E709690,138105,2022/09/01 03:33,2022/09/09 19:27,5,0,5,0
80E75B310,,38672,2022/09/01 05:00,2022/09/09 15:57,3,0,3,0
80E762110,80E762110,224782,2022/09/01 11:43,2022/09/09 20:17,24,0,24,0
80E795940,80E795940,39198,2022/09/01 10:11,2022/09/01 14:21,2,0,2,0
80E7A4FA0,80E7A4FA0,4403,2022/09/01 00:26,2022/09/09 22:22,11,0,11,0
80E7D50F0,,239692,2022/09/01 00:11,2022/09/09 05:58,18,0,18,0
80E7E18F0,,337629,2022/09/01 23:23,2022/09/01 23:23,1,0,1,0
80E8C8060,,39556,2022/09/01 05:15,2022/09/10 07:13,31,0,31,0
80E9090C0,80E9090C0,212156,2022/09/01 00:08,2022/09/01 00:08,1,0,1,0
80E9331D0,80E9331D0,39810,2022/09/01 19:02,2022/09/01 19:02,1,0,1,0
80E941750,,18475,2022/09/01 04:13,2022/09/10 22:57,46,0,46,0
80E9486A0,80E9486A0,39053,2022/09/02 20:28,2022/09/09 22:26,2,0,2,0
80E94B130,,18200,2022/09/01 06:07,2022/09/10 22:04,48,0,48,0
80E9778E0,80E9778E0,39668,2022/09/01 00:02,2022/09/01 09:31,2,0,2,0
80E9E4A30,80E9E4A30,116,2022/09/01 00:09,2022/09/10 23:24,7,0,7,0
80EA2DA50,80EA2DA50,339715,2022/09/02 18:01,2022/09/09 13:25,2,0,2,0
80EA87680,80EA87680,112,2022/09/01 00:05,2022/09/10 12:22,76,0,76,0
80EB0DC50,80EB0DC50,339186,2022/09/02 10:07,2022/09/09 13:02,2,0,2,0
80EB7BF50,80EB7BF50,237354,2022/09/01 06:30,2022/09/10 12:18,54,0,54,0
80EBD7AE0,80EBD7AE0,37042,2022/09/02 12:18,2022/09/09 09:50,2,0,2,0
80EBEA2B0,,139216,2022/09/01 00:27,2022/09/09 21:07,6,0,6,0
80EC23520,,20727,2022/09/01 02:04,2022/09/10 06:59,38,0,38,0
80EC3FEB0,80EC3FEB0,227786,2022/09/01 08:47,2022/09/09 20:25,35,0,35,0
80EC59E70,80EC59E70,221282,2022/09/01 00:23,2022/09/09 19:38,20,0,20,0
80EC68410,80EC68410,223635,2022/09/01 20:31,2022/09/09 05:59,28,0,28,0
80ECAB3C0,,138101,2022/09/01 00:06,2022/09/04 09:35,3,0,3,0
80ECAEAC0,,325206,2022/09/01 17:01,2022/09/01 17:01,1,0,1,0
80ECC4460,,136973,2022/09/01 00:29,2022/09/10 17:28,56,0,56,0
80ECC4C40,,1024,2022/09/01 00:10,2022/09/09 23:48,28,0,28,0
80ECE1840,,337341,2022/09/01 00:07,2022/09/01 00:07,1,0,1,0
80ECE4CA0,80ECE4CA0,324977,2022/09/01 15:33,2022/09/01 15:33,1,0,1,0
80ECEF920,80ECEF920,46232,2022/09/01 00:17,2022/09/10 09:21,26,0,26,0
80ECFD4D0,80ECFD4D0,13083,2022/09/01 00:01,2022/09/01 00:25,2,0,2,0
80ED002D0,,231212,2022/09/01 00:05,2022/09/12 17:26,46,0,46,15
80ED3E9B0,80ED3E9B0,340516,2022/09/01 00:16,2022/09/01 00:16,1,0,1,0
80EE0FB00,80EE0FB00,138395,2022/09/01 15:13,2022/09/01 15:13,1,0,1,0
80EE85CD0,80EE85CD0,39775,2022/09/01 00:10,2022/09/01 08:08,2,0,2,0
80EE94A90,80EE94A90,39678,2022/09/01 00:25,2022/09/10 17:03,39,0,39,0
80EF13770,80EF13770,241121,2022/09/01 00:15,2022/09/09 07:09,19,0,19,0
80EF27BE0,,130864,2022/09/01 00:27,2022/09/09 23:51,5,0,5,0
80EF8E2D0,80EF8E2D0,29992,2022/09/01 00:08,2022/09/10 00:18,11,0,11,0
80EFBA910,80EFBA910,331312,2022/09/02 08:48,2022/09/09 02:10,2,0,2,0
80EFBFF60,,335782,2022/09/01 00:16,2022/09/01 00:16,1,0,1,0
80EFC8EE0,,324625,2022/09/01 02:23,2022/09/01 02:23,1,0,1,0
80F01CCE0,,341026,2022/09/02 02:30,2022/09/09 05:48,2,0,2,0
80F050AE0,,240304,2022/09/01 03:09,2022/09/10 23:55,21,0,21,0
80F0D2AB0,80F0D2AB0,242191,2022/09/01 00:04,2022/09/09 03:17,18,0,18,0
80F0FFBF0,80F0FFBF0,112,2022/09/01 00:11,2022/09/10 14:44,33,0,33,0
80F1084B0,80F1084B0,40836,2022/09/01 00:05,2022/09/01 00:27,2,0,2,0
80F124C70,80F124C70,112,2022/09/01 00:02,2022/09/09 16:58,22,0,22,0
80F178D30,80F178D30,240304,2022/09/01 00:26,2022/09/10 03:42,5,0,5,0
80F1F8CE0,80F1F8CE0,138395,2022/09/01 08:03,2022/09/09 11:42,4,0,4,0
80F203E40,,339704,2022/09/01 22:43,2022/09/09 14:28,3,0,3,0
80F20F3B0,,340687,2022/09/01 00:14,2022/09/09 08:13,3,0,3,0
80F211F30,80F211F30,140945,2022/09/01 00:14,2022/09/01 00:23,3,0,3,0
80F21BAF0,80F21BAF0,39556,2022/09/01 00:12,2022/09/09 20:33,22,0,22,0
80F23C500,,236684,2022/09/01 00:02,2022/09/10 06:58,5,0,5,0
80F289300,,12446,2022/09/01 00:00,2022/09/01 00:21,4,0,4,0
80F2EBFE0,80F2EBFE0,338674,2022/09/02 13:07,2022/09/09 01:04,2,0,2,0
80F2F3050,,13917,2022/09/01 03:07,2022/09/09 14:57,18,0,18,0
80F439E90,,340639,2022/09/01 07:00,2022/09/01 07:00,1,0,1,0
80F44B6E0,,241021,2022/09/01 00:12,2022/09/09 18:51,47,0,47,0
80F460050,80F460050,240971,2022/09/01 00:22,2022/09/09 12:49,27,0,27,0
80F463D20,80F463D20,341775,2022/09/02 15:35,2022/09/09 09:59,2,0,2,0
80F466F70,80F466F70,313335,2022/09/02 14:22,2022/09/09 00:12,2,0,2,0
80F478E10,,41407,2022/09/01 00:08,2022/09/08 23:58,4,0,4,0
80F49A270,80F49A270,340633,2022/09/02 02:22,2022/09/09 04:45,2,0,2,0
80F4A8780,80F4A8780,40653,2022/09/01 08:17,2022/09/10 11:00,15,0,15,0
80F4BD3A0,80F4BD3A0,40905,2022/09/01 00:10,2022/09/10 18:20,34,0,34,0
80F4E70B0,80F4E70B0,341859,2022/09/01 07:56,2022/09/01 07:56,1,0,1,0
80F500370,80F500370,241657,2022/09/01 00:03,2022/09/10 22:52,5,0,5,0
80F564EA0,,141312,2022/09/01 00:10,2022/09/09 18:18,15,0,15,0
80F56EE40,80F56EE40,41407,2022/09/01 13:33,2022/09/10 22:49,4,0,4,0
80F5796D0,80F5796D0,212156,2022/09/01 00:01,2022/09/01 18:50,2,0,2,0
80F57C620,80F57C620,110057,2022/09/02 01:40,2022/09/09 20:42,3,0,3,0
80F587CE0,80F587CE0,41407,2022/09/01 00:10,2022/09/10 22:47,5,0,5,0
80F60D330,80F60D330,25309,2022/09/02 18:08,2022/09/09 19:20,4,0,4,0
80F669B00,80F669B00,41578,2022/09/01 02:35,2022/09/09 02:25,19,0,19,0
80F67C8B0,,3,2022/09/01 08:02,2022/09/09 19:20,22,0,22,0
80F69D190,80F69D190,39775,2022/09/01 00:05,2022/09/09 22:51,4,0,4,0
80F6AFED0,,41407,2022/09/02 20:19,2022/09/09 22:20,2,0,2,0
80F6BA500,80F6BA500,227720,2022/09/01 03:17,2022/09/10 10:47,3,0,3,0
80F6D3C70,80F6D3C70,139342,2022/09/01 00:25,2022/09/10 22:14,14,0,14,0
80F6FE710,,36932,2022/09/01 00:21,2022/09/10 04:49,86,0,86,0
80F79F010,80F79F010,332390,2022/09/01 00:22,2022/09/01 00:22,1,0,1,0
80F86B1B0,,240018,2022/09/01 02:46,2022/09/04 01:25,3,0,3,0
80F879FA0,,39668,2022/09/01 00:08,2022/09/10 04:45,35,0,35,0
80F87C640,80F87C640,339308,2022/09/01 23:39,2022/09/01 23:39,1,0,1,0
80F8B7290,80F8B7290,339169,2022/09/02 14:26,2022/09/09 13:28,2,0,2,0
80F8C3CA0,80F8C3CA0,340415,2022/09/01 00:08,2022/09/01 00:08,1,0,1,0
80F903660,80F903660,110836,2022/09/01 00:11,2022/09/10 00:29,44,0,44,1
80F9A0F40,,20,2022/09/01 00:19,2022/09/09 03:27,16,0,16,0
80FA4E700,,342733,2022/09/01 00:22,2022/09/01 00:22,1,0,1,0
80FA76950,,41745,2022/09/01 00:05,2022/09/03 21:30,5,0,5,0
80FA98B00,80FA98B00,41745,2022/09/01 08:22,2022/09/10 21:46,12,0,12,0
80FA9EB10,80FA9EB10,38867,2022/09/02 03:01,2022/09/09 06:57,2,0,2,0
80FAC8EB0,,16450,2022/09/01 04:33,2022/09/09 23:56,24,0,24,0
80FAD8020,,142264,2022/09/01 06:26,2022/09/05 23:33,3,0,3,0
80FB1DD20,,240243,2022/09/01 10:39,2022/09/10 00:25,18,0,18,0
80FB61270,80FB61270,142103,2022/09/01 00:08,2022/09/10 02:04,26,0,26,0
80FC107F0,80FC107F0,317907,2022/09/02 21:35,2022/09/09 11:59,2,0,2,0
80FC16870,80FC16870,315002,2022/09/01 00:06,2022/09/01 00:06,1,0,1,0
80FC35230,80FC35230,238190,2022/09/01 00:23,2022/09/09 19:04,5,0,5,0
80FC517D0,80FC517D0,242993,2022/09/01 00:12,2022/09/01 00:12,1,0,1,0
80FC8F980,80FC8F980,239692,2022/09/01 01:04,2022/09/10 08:50,45,0,45,0
80FCB8380,,337644,2022/09/01 00:04,2022/09/01 00:04,1,0,1,0
80FCE9D40,,242191,2022/09/01 05:51,2022/09/09 13:38,24,0,24,0
80FD27A20,,113,2022/09/01 00:00,2022/09/09 14:29,42,0,42,0
80FD81810,,310543,2022/09/02 08:14,2022/09/09 05:53,2,0,2,0
80FDCE320,,343272,2022/09/02 19:49,2022/09/09 23:51,2,0,2,0
80FE11FA0,,43049,2022/09/01 00:37,2022/09/09 16:55,25,0,25,1
80FE124F0,,343388,2022/09/02 11:25,2022/09/09 05:56,2,0,2,0
80FE6AB90,80FE6AB90,211212,2022/09/01 03:34,2022/09/05 19:14,2,0,2,0
80FE75ED0,,336077,2022/09/02 13:19,2022/09/09 01:48,2,0,2,0
80FE783F0,,324381,2022/09/01 07:16,2022/09/01 07:16,1,0,1,0
80FE7C0C0,,4726,2022/09/03 00:20,2022/09/03 00:20,1,0,1,0
80FEF6B80,80FEF6B80,133826,2022/09/01 01:16,2022/09/09 16:55,15,0,15,0
80FF15F30,80FF15F30,4726,2022/09/01 00:02,2022/09/03 10:11,3,0,3,0
80FF28080,80FF28080,15980,2022/09/01 00:18,2022/09/10 18:16,26,0,26,0
80FF589E0,80FF589E0,115363,2022/09/01 00:08,2022/09/07 08:07,2,0,2,0
80FF91CE0,,343329,2022/09/01 00:18,2022/09/01 00:18,1,0,1,0
80FF9CD00,,113,2022/09/01 09:21,2022/09/10 15:28,76,0,76,0
8100032B0,,220,2022/09/01 00:29,2022/09/10 16:59,45,0,45,0
8100256D0,8100256D0,16535,2022/09/01 11:28,2022/09/05 13:47,2,0,2,0
8100381E0,8100381E0,243947,2022/09/01 08:24,2022/09/10 16:08,45,0,45,0
810048300,810048300,343398,2022/09/02 03:59,2022/09/09 10:43,2,0,2,0
8100A2E80,8100A2E80,14077,2022/09/01 00:24,2022/09/05 02:49,6,0,6,0
8100AA4C0,,343788,2022/09/02 12:22,2022/09/09 05:27,2,0,2,0
8100CEB30,,343808,2022/09/02 23:45,2022/09/09 07:46,2,0,2,0
810125E00,,343762,2022/09/02 18:54,2022/09/09 16:03,2,0,2,0
810136F90,,220,2022/09/01 00:25,2022/09/09 18:49,5,0,5,0
810166F30,,343913,2022/09/01 14:26,2022/09/01 14:26,1,0,1,0
810184CE0,810184CE0,241788,2022/09/01 00:13,2022/09/10 01:27,33,0,33,0
810193480,810193480,143496,2022/09/01 17:19,2022/09/01 17:19,1,0,1,0
8101BD360,,143496,2022/09/01 02:52,2022/09/09 21:51,16,0,16,0
8101CEF90,,243897,2022/09/01 19:41,2022/09/09 12:17,20,0,20,0
8101DA920,,243947,2022/09/01 00:02,2022/09/10 20:13,35,0,35,0
8101E0CD0,8101E0CD0,343586,2022/09/01 00:09,2022/09/01 00:09,1,0,1,0
81020A870,81020A870,43462,2022/09/01 00:09,2022/09/10 08:43,73,0,73,0
810225970,810225970,1198,2022/09/01 00:20,2022/09/10 22:44,76,0,76,0
81022DE40,,119,2022/09/01 00:11,2022/09/10 14:09,10,0,10,0
81024DE80,81024DE80,113,2022/09/01 03:20,2022/09/10 07:39,57,0,57,0
81025D190,,1686,2022/09/01 22:22,2022/09/10 14:25,11,0,11,0
810297B80,,243614,2022/09/01 00:20,2022/09/10 08:41,21,0,21,0
8102AEAC0,8102AEAC0,42810,2022/09/01 01:04,2022/09/09 03:57,21,0,21,1
8102CCEC0,8102CCEC0,133540,2022/09/01 07:29,2022/09/01 07:29,1,0,1,0
8102EDBF0,8102EDBF0,12979,2022/09/01 00:14,2022/09/10 13:20,35,0,35,0
81034D310,81034D310,15695,2022/09/01 09:36,2022/09/10 00:11,31,0,31,0
8103925F0,,227080,2022/09/01 00:05,2022/09/01 16:59,2,0,2,0
8103B2E50,,134140,2022/09/01 00:05,2022/09/10 08:58,56,0,56,0
8103C2850,8103C2850,311202,2022/09/02 23:12,2022/09/09 08:50,2,0,2,0
81040ACB0,81040ACB0,317761,2022/09/01 20:02,2022/09/09 16:55,3,0,3,0
81043BD40,,10344,2022/09/01 01:12,2022/09/10 12:48,35,0,35,0
810449E00,,5394,2022/09/01 00:09,2022/09/06 14:56,3,0,3,0
810495360,810495360,335446,2022/09/02 03:21,2022/09/09 04:11,2,0,2,0
81049D0A0,,130596,2022/09/01 13:03,2022/09/10 11:29,32,0,32,0
8104BBFA0,,8798,2022/09/01 00:21,2022/09/10 00:08,25,0,25,0
810518810,810518810,143598,2022/09/01 00:23,2022/09/10 19:53,57,0,57,0
8105418F0,,43462,2022/09/01 04:03,2022/09/10 15:16,70,0,70,0
81055CF40,81055CF40,144200,2022/09/01 00:13,2022/09/09 21:38,18,0,18,0
8105F2950,,44451,2022/09/01 00:27,2022/09/09 20:54,44,0,44,0
810614BF0,810614BF0,143493,2022/09/01 12:43,2022/09/02 20:59,10,0,10,0
810632F70,810632F70,142836,2022/09/01 00:22,2022/09/09 04:43,4,0,4,0
810658100,810658100,1267,2022/09/01 12:55,2022/09/09 18:21,12,0,12,0
8106F9FB0,8106F9FB0,333416,2022/09/02 11:47,2022/09/09 11:25,2,0,2,0
810738DC0,,16991,2022/09/01 00:18,2022/09/09 11:58,4,0,4,0
8107548E0,,120766,2022/09/01 00:25,2022/09/03 00:22,2,0,2,0
810771260,810771260,16224,2022/09/01 08:13,2022/09/09 22:03,8,0,8,0
810797A30,,343816,2022/09/02 21:53,2022/09/09 22:26,2,0,2,0
8107B2600,,14,2022/09/01 03:02,2022/09/10 22:49,57,0,57,0
8107DD230,,345052,2022/09/02 21:29,2022/09/09 01:31,2,0,2,0
8107E0040,8107E0040,1,2022/09/01 00:23,2022/09/01 05:46,2,0,2,0
8107E6380,,44650,2022/09/01 14:09,2022/09/09 20:55,6,0,6,0
8107F5090,8107F5090,245093,2022/09/01 00:28,2022/09/07 21:07,2,0,2,0
810911970,,144831,2022/09/01 04:14,2022/09/10 23:22,17,0,17,0
810945C00,,143496,2022/09/01 00:06,2022/09/10 19:59,59,0,59,0
810945F80,810945F80,142836,2022/09/01 00:08,2022/09/01 00:08,1,0,1,0
810A05EF0,810A05EF0,143496,2022/09/01 03:32,2022/09/09 16:56,9,0,9,0
810A1C8C0,,217,2022/09/01 00:00,2022/09/09 15:33,24,0,24,0
810A280E0,,343946,2022/09/01 21:05,2022/09/01 21:05,1,0,1,0
810A2A110,810A2A110,39367,2022/09/02 12:39,2022/09/09 03:51,2,0,2,0
810A4CA30,810A4CA30,143493,2022/09/01 00:01,2022/09/10 21:17,34,0,34,0
810A88910,,44866,2022/09/01 04:05,2022/09/09 02:47,43,0,43,1
810A9E040,810A9E040,119,2022/09/01 21:57,2022/09/02 17:41,4,0,4,0
810AB4E00,,244192,2022/09/01 04:02,2022/09/10 19:55,33,0,33,0
810AE2970,810AE2970,235878,2022/09/01 00:14,2022/09/09 03:58,18,0,18,0
810B01E70,,18511,2022/09/01 00:17,2022/09/07 23:08,3,0,3,0
810B21010,810B21010,333863,2022/09/01 04:14,2022/09/09 01:07,3,0,3,0
810B4B940,,239212,2022/09/01 00:11,2022/09/09 18:49,20,0,20,0
810B68EE0,810B68EE0,14663,2022/09/01 13:13,2022/09/01 13:13,1,0,1,0
810BD7180,810BD7180,244818,2022/09/01 02:46,2022/09/09 22:12,25,0,25,0
810BEE880,,345414,2022/09/02 22:40,2022/09/09 06:31,2,0,2,0
810BF14C0,,345693,2022/09/01 22:45,2022/09/01 22:45,1,0,1,0
810C383A0,810C383A0,143496,2022/09/01 00:02,2022/09/09 20:20,7,0,7,0
810C5BEA0,810C5BEA0,11296,2022/09/01 00:04,2022/09/02 07:50,3,0,3,0
810CB75B0,810CB75B0,6129,2022/09/01 00:02,2022/09/01 00:23,3,0,3,0
810CE37C0,,45304,2022/09/01 05:48,2022/09/10 18:27,36,0,36,0
810D033F0,810D033F0,222697,2022/09/01 00:12,2022/09/01 00:12,1,0,1,0
810D10340,,41236,2022/09/01 00:19,2022/09/01 00:19,1,0,1,0
810D1B3D0,810D1B3D0,143242,2022/09/01 00:11,2022/09/01 13:58,3,0,3,0
810D34E40,,144735,2022/09/01 13:21,2022/09/01 13:21,1,0,1,0
810D97E80,810D97E80,346059,2022/09/02 10:00,2022/09/09 15:17,2,0,2,0
810E92FB0,810E92FB0,44351,2022/09/01 00:01,2022/09/09 22:19,16,0,16,2
810EC7D20,810EC7D20,345782,2022/09/01 00:04,2022/09/01 00:04,1,0,1,0
810EC7FA0,,244192,2022/09/01 00:26,2022/09/10 00:11,11,0,11,0
810ED4960,,14433,2022/09/01 00:06,2022/09/09 23:28,32,0,32,0
810EE25C0,,346255,2022/09/01 00:12,2022/09/01 00:12,1,0,1,0
810F09E90,810F09E90,144735,2022/09/01 03:09,2022/09/09 10:56,7,0,7,0
810F13C60,810F13C60,44866,2022/09/01 20:40,2022/09/10 02:25,26,0,26,0
810F19150,810F19150,343647,2022/09/01 00:25,2022/09/01 00:25,1,0,1,0
810F21BC0,810F21BC0,244187,2022/09/01 21:58,2022/09/01 21:58,1,0,1,0
810F672B0,,236220,2022/09/01 15:34,2022/09/10 00:16,17,0,17,0
810FE38A0,,46241,2022/09/01 18:34,2022/09/09 14:43,20,0,20,0
810FEE3D0,810FEE3D0,36326,2022/09/01 00:05,2022/09/10 07:57,41,0,41,0
81100BF40,,237316,2022/09/01 00:03,2022/09/10 19:45,21,0,21,0
811019F20,811019F20,317420,2022/09/02 16:18,2022/09/09 17:48,2,0,2,0
81102EEB0,81102EEB0,22062,2022/09/01 00:04,2022/09/01 00:04,1,0,1,0
8110E5AD0,8110E5AD0,332158,2022/09/02 23:00,2022/09/09 10:12,2,0,2,0
8110F4420,8110F4420,230230,2022/09/01 10:12,2022/09/09 15:24,24,0,24,0
811115960,811115960,243254,2022/09/01 00:00,2022/09/01 00:24,2,0,2,0
81114A0A0,81114A0A0,130342,2022/09/01 00:04,2022/09/01 00:28,2,0,2,0
811162BE0,811162BE0,324385,2022/09/01 00:37,2022/09/01 00:37,1,0,1,0
811163860,811163860,315341,2022/09/01 08:05,2022/09/01 08:05,1,0,1,0
